Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2025/12/1 0:00,21.8,45,4.5,89,2.8,4.5,1.1,1.5,243,1007.0,1007.0,0.0,0,0.0,3.3,0.0,0.0,0.0,615.5,--
2025/12/1 0:04,21.8,45,4.5,88,2.6,4.5,1.3,1.5,241,1007.0,1007.0,0.0,0,0.0,3.3,0.0,0.0,0.0,615.5,--
2025/12/1 0:19,21.8,45,4.5,88,2.6,3.5,1.4,1.5,243,1007.0,1007.0,0.0,0,0.0,3.3,0.0,0.0,0.0,615.5,--
2025/12/1 0:34,21.7,45,4.6,88,2.7,4.6,1.0,1.0,235,1007.2,1007.2,0.0,0,0.0,3.3,0.0,0.0,0.0,615.5,--
2025/12/1 0:49,21.7,45,4.6,88,2.7,4.6,1.0,1.5,179,1007.3,1007.3,0.0,0,0.0,3.3,0.0,0.0,0.0,615.5,--
2025/12/1 1:04,21.6,44,4.6,87,2.6,2.6,2.2,3.1,245,1007.0,1007.0,0.0,0,0.0,3.3,0.0,0.0,0.0,615.5,--
2025/12/1 1:19,21.5,44,4.7,87,2.7,3.6,1.5,2.0,248,1007.2,1007.2,0.0,0,0.0,3.3,0.0,0.0,0.0,615.5,--
2025/12/1 1:34,21.5,44,4.6,87,2.6,4.6,0.6,1.0,253,1006.8,1006.8,0.0,0,0.0,3.3,0.0,0.0,0.0,615.5,--
2025/12/1 1:49,21.4,44,4.5,87,2.5,4.5,0.9,1.0,221,1007.0,1007.0,0.0,0,0.0,3.3,0.0,0.0,0.0,615.5,--
2025/12/1 2:04,21.4,44,4.4,87,2.4,4.4,1.0,1.0,254,1007.2,1007.2,0.0,0,0.0,3.3,0.0,0.0,0.0,615.5,--
2025/12/1 2:19,21.3,44,4.1,88,2.2,4.1,1.1,1.5,242,1007.1,1007.1,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 2:34,21.3,44,3.7,88,1.8,3.7,1.0,1.0,243,1007.2,1007.2,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 2:49,21.2,44,3.2,90,1.7,3.2,1.1,1.5,235,1007.2,1007.2,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 3:04,21.2,44,3.2,90,1.7,3.2,1.0,1.0,231,1007.3,1007.3,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 3:19,21.1,44,3.2,89,1.5,1.4,1.8,2.0,254,1007.2,1007.2,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 3:34,21.1,44,2.9,90,1.4,2.9,1.2,1.5,247,1007.2,1007.2,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 3:49,21.0,44,2.7,90,1.2,1.1,1.6,2.6,252,1007.2,1007.2,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 4:04,21.0,44,2.8,89,1.1,1.4,1.5,2.0,235,1007.3,1007.3,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 4:19,20.9,44,2.7,89,1.0,1.5,1.4,2.6,200,1006.8,1006.8,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 4:34,20.8,44,2.5,89,0.8,0.8,1.7,2.0,226,1007.0,1007.0,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 4:49,20.8,44,2.2,91,0.9,0.5,1.7,2.0,273,1006.9,1006.9,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 5:04,20.7,43,2.2,91,0.9,0.6,1.6,2.0,241,1006.9,1006.9,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 5:19,20.7,43,2.3,90,0.8,0.2,2.0,3.1,260,1006.9,1006.9,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 5:34,20.6,43,2.4,90,0.9,1.0,1.5,1.5,210,1006.9,1006.9,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 5:49,20.7,44,2.1,91,0.8,0.6,1.5,2.0,229,1006.9,1006.9,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 6:04,20.8,45,2.1,91,0.8,0.4,1.7,2.0,242,1006.8,1006.8,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 6:19,20.8,45,2.0,92,0.8,0.0,1.9,2.6,243,1006.9,1006.9,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 6:34,20.9,45,2.0,92,0.8,2.0,1.1,2.0,232,1006.9,1006.9,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 6:49,20.9,46,1.8,92,0.6,-0.2,1.8,2.0,233,1006.7,1006.7,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 7:04,21.0,46,1.9,92,0.7,-0.1,1.8,2.0,243,1006.9,1006.9,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 7:19,21.0,45,2.1,92,0.9,0.6,1.5,2.6,201,1006.9,1006.9,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 7:34,20.9,45,2.0,92,0.8,2.0,0.9,1.0,249,1006.8,1006.8,0.0,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 7:49,20.9,43,2.0,92,0.8,2.0,0.1,0.5,215,1006.6,1006.6,0.1,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 8:04,21.0,44,1.4,92,0.2,1.4,0.1,0.5,347,1007.0,1007.0,1.2,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 8:19,21.0,44,0.1,93,-1.0,0.1,0.0,0.0,347,1006.7,1006.7,4.1,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 8:34,21.1,44,0.4,95,-0.3,0.4,0.0,0.0,347,1006.8,1006.8,8.6,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 8:49,21.2,44,0.0,96,-0.5,0.0,0.0,0.0,347,1006.8,1006.8,15.9,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 9:04,21.4,44,0.2,96,-0.3,0.2,0.0,0.0,347,1006.8,1006.8,27.1,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 9:19,21.5,45,1.4,97,1.0,1.4,0.0,0.0,347,1007.0,1007.0,35.7,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 9:34,21.7,45,2.2,95,1.5,2.2,0.0,0.0,342,1006.8,1006.8,45.3,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 9:49,21.8,45,2.5,92,1.3,2.5,0.0,0.0,12,1007.0,1007.0,48.2,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 10:04,21.9,45,3.0,91,1.7,3.0,0.1,0.5,343,1006.8,1006.8,49.1,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 10:19,22.0,45,3.3,90,1.8,3.3,0.0,0.0,339,1006.6,1006.6,50.8,0,0.0,0.0,0.0,0.0,0.0,615.5,--
2025/12/1 10:34,22.2,46,4.8,84,2.3,4.8,0.8,1.0,258,1006.8,1006.8,62.2,0,0.0,0.0,0.0,0.0,0.0,615.5,--
