Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2025/2/1 0:00,21.6,42,0.0,96,-0.5,0.0,0.0,0.0,358,1019.5,1019.5,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 0:15,21.6,42,0.0,96,-0.5,0.0,0.0,0.0,358,1019.4,1019.4,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 0:30,21.5,42,-0.5,97,-0.9,-0.5,0.0,0.0,358,1019.4,1019.4,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 0:45,21.5,42,-1.1,97,-1.5,-1.1,0.0,0.0,358,1019.6,1019.6,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 1:00,21.4,42,-1.2,98,-1.5,-1.2,0.0,0.0,358,1019.6,1019.6,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 1:15,21.3,42,-1.1,98,-1.4,-1.1,0.0,0.0,358,1019.6,1019.6,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 1:30,21.3,42,-1.4,98,-1.7,-1.4,0.0,0.0,358,1019.4,1019.4,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 1:45,21.2,42,-1.4,98,-1.7,-1.4,0.0,0.0,358,1019.3,1019.3,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 2:00,21.2,42,-1.5,99,-1.7,-1.5,0.0,0.0,358,1019.4,1019.4,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 2:15,21.2,42,-1.4,99,-1.6,-1.4,0.0,0.0,358,1019.3,1019.3,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 2:30,21.1,42,-1.7,99,-1.9,-1.7,0.0,0.0,358,1019.4,1019.4,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 2:45,21.1,42,-1.2,99,-1.4,-1.2,0.0,0.0,358,1019.4,1019.4,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 3:00,21.1,42,-1.7,99,-1.9,-1.7,0.0,0.0,358,1019.4,1019.4,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 3:15,21.1,42,-1.9,99,-2.1,-1.9,0.0,0.0,358,1019.2,1019.2,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 3:30,21.1,42,-1.6,99,-1.8,-1.6,0.0,0.0,358,1019.3,1019.3,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
2025/2/1 3:45,21.1,42,-2.0,99,-2.2,-2.0,0.0,0.0,358,1019.2,1019.2,0.0,0,0.0,0.0,0.0,11.0,0.0,90.0,--
