Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2025/8/1 0:00,23.4,60,16.6,99,16.4,16.6,0.3,0.5,318,1002.4,1002.4,0.0,0,0.8,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 0:10,23.4,60,16.6,99,16.4,16.6,0.1,0.5,35,1002.2,1002.2,0.0,0,0.3,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 0:25,23.4,60,16.7,99,16.5,16.7,0.6,1.0,297,1002.3,1002.3,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 0:40,23.3,60,16.7,99,16.5,16.7,0.0,0.0,20,1002.4,1002.4,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 0:55,23.3,60,16.6,99,16.4,16.6,0.4,1.0,23,1002.3,1002.3,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 1:10,23.3,60,16.6,99,16.4,16.6,0.6,1.0,241,1002.3,1002.3,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 1:25,23.3,60,16.6,99,16.4,16.6,0.3,0.5,76,1002.4,1002.4,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 1:40,23.2,60,16.6,99,16.4,16.6,1.0,1.0,163,1002.0,1002.0,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 1:55,23.2,60,16.5,99,16.3,16.5,0.4,0.5,310,1002.2,1002.2,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 2:10,23.2,60,16.4,99,16.2,16.4,0.5,0.5,155,1001.8,1001.8,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 2:25,23.2,60,16.3,99,16.1,16.3,0.5,1.0,176,1001.8,1001.8,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 2:40,23.2,60,16.2,99,16.0,16.2,0.3,0.5,69,1001.6,1001.6,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 2:55,23.2,60,16.2,99,16.0,16.2,1.6,2.0,247,1001.5,1001.5,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 3:10,23.1,60,16.0,99,15.8,16.0,0.7,1.0,252,1001.3,1001.3,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 3:25,23.1,60,16.0,99,15.8,16.0,0.6,1.0,121,1001.2,1001.2,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 3:40,23.1,60,15.8,99,15.6,15.8,0.3,0.5,352,1001.4,1001.4,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 3:55,23.1,60,15.8,99,15.6,15.8,0.0,0.0,55,1001.3,1001.3,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 4:10,23.1,60,15.9,99,15.7,15.9,0.0,0.0,42,1001.2,1001.2,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 4:25,23.1,60,15.7,99,15.5,15.7,0.8,1.5,185,1001.3,1001.3,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 4:40,23.0,60,15.6,99,15.4,15.6,0.0,0.0,32,1001.2,1001.2,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 4:55,23.0,60,15.4,99,15.2,15.4,0.0,0.0,31,1001.2,1001.2,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 5:10,23.0,60,15.2,99,15.0,15.2,0.0,0.0,40,1001.2,1001.2,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 5:25,23.0,60,15.1,99,14.9,15.1,0.0,0.0,39,1001.2,1001.2,0.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 5:40,23.0,60,15.1,99,14.9,15.1,0.0,0.0,48,1001.3,1001.3,0.2,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 5:55,23.0,60,15.0,99,14.8,15.0,0.0,0.0,53,1001.2,1001.2,1.5,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 6:10,22.9,60,14.8,99,14.6,14.8,0.0,0.0,49,1001.3,1001.3,5.0,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 6:25,22.9,60,14.9,99,14.7,14.9,0.0,0.0,51,1001.2,1001.2,10.3,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 6:40,22.9,60,15.1,99,14.9,15.1,0.0,0.0,35,1001.4,1001.4,17.7,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 6:55,22.9,60,15.2,99,15.0,15.2,0.7,1.0,129,1001.5,1001.5,22.3,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 7:10,22.9,60,15.3,99,15.1,15.3,0.0,0.0,21,1001.3,1001.3,31.7,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 7:25,22.9,60,15.4,99,15.2,15.4,0.1,0.5,40,1001.5,1001.5,53.1,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 7:40,23.0,60,15.8,99,15.6,15.8,0.1,0.5,2,1001.4,1001.4,72.6,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 7:55,23.1,60,15.9,99,15.7,15.9,0.2,0.5,302,1001.3,1001.3,68.8,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 8:10,23.1,60,16.3,99,16.1,16.3,0.6,1.0,3,1001.4,1001.4,96.9,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 8:25,23.1,60,16.2,99,16.0,16.2,0.8,1.0,289,1001.4,1001.4,100.7,0,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 8:40,23.1,60,16.2,99,16.0,16.2,0.5,0.5,249,1001.2,1001.2,151.7,1,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 8:55,23.1,61,16.7,97,16.3,16.7,0.6,1.0,255,1001.2,1001.2,144.9,1,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 9:10,23.2,61,17.0,95,16.2,17.0,0.6,1.0,113,1001.2,1001.2,203.1,1,0.0,12.5,0.0,24.4,0.0,384.1,--
2025/8/1 9:25,23.2,61,17.0,94,15.9,17.0,0.5,1.0,108,1001.2,1001.2,302.4,2,0.0,12.5,0.0,24.4,0.0,384.1,--
