Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2025/5/1 0:00,23.9,43,15.8,71,10.6,15.8,0.0,0.0,336,1009.2,1009.2,0.0,0,0.0,0.0,0.0,0.0,0.0,163.6,--
2025/5/1 0:09,23.9,43,15.7,72,10.6,15.7,0.0,0.0,336,1009.1,1009.1,0.0,0,0.0,0.0,0.0,0.0,0.0,163.6,--
2025/5/1 0:24,23.8,43,15.5,73,10.7,15.5,0.0,0.0,336,1008.9,1008.9,0.0,0,0.0,0.0,0.0,0.0,0.0,163.6,--
2025/5/1 0:39,23.8,43,15.2,74,10.6,15.2,0.0,0.0,336,1009.2,1009.2,0.0,0,0.0,0.0,0.0,0.0,0.0,163.6,--
2025/5/1 0:54,23.8,43,14.1,79,10.5,14.1,0.0,0.0,336,1009.1,1009.1,0.0,0,0.0,0.0,0.0,0.0,0.0,163.6,--
2025/5/1 1:09,23.7,43,13.8,79,10.2,13.8,0.6,1.0,242,1009.2,1009.2,0.0,0,0.0,0.0,0.0,0.0,0.0,163.6,--
2025/5/1 1:24,23.7,43,14.7,76,10.5,14.7,0.4,0.5,84,1009.0,1009.0,0.0,0,0.0,0.0,0.0,0.0,0.0,163.6,--
2025/5/1 1:39,23.7,43,14.1,79,10.5,14.1,0.4,0.5,96,1009.1,1009.1,0.0,0,0.0,0.0,0.0,0.0,0.0,163.6,--
2025/5/1 1:54,23.6,43,14.1,78,10.3,14.1,0.7,1.0,105,1008.8,1008.8,0.0,0,0.0,0.0,0.0,0.0,0.0,163.6,--
2025/5/1 2:09,23.6,43,13.9,79,10.3,13.9,0.6,1.0,168,1008.9,1008.9,0.0,0,0.0,0.0,0.0,0.0,0.0,163.6,--
2025/5/1 2:24,23.5,43,13.7,79,10.1,13.7,0.8,1.0,244,1008.7,1008.7,0.0,0,0.0,0.0,0.0,0.0,0.0,163.6,--
2025/5/1 2:39,23.5,43,13.6,79,10.0,13.6,0.2,0.5,96,1008.8,1008.8,0.0,0,0.0,0.0,0.0,0.0,0.0,163.6,--
