Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2024/3/1 0:00,21.1,45,4.4,80,1.2,4.4,0.0,0.0,335,992.4,992.4,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 0:13,21.0,45,4.4,81,1.4,4.4,0.0,0.0,349,992.5,992.5,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 0:28,21.0,45,4.4,82,1.6,4.4,0.0,0.0,343,992.2,992.2,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 0:43,20.9,45,4.9,81,1.9,4.9,0.0,0.0,326,992.1,992.1,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 0:58,20.8,45,5.8,79,2.4,5.8,1.0,1.0,230,991.9,991.9,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 1:13,20.8,45,5.0,82,2.2,5.0,0.0,0.0,210,991.7,991.7,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 1:28,20.8,45,4.0,84,1.5,4.0,0.3,0.5,99,991.7,991.7,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 1:43,20.7,45,3.5,86,1.4,3.5,0.0,0.0,88,991.7,991.7,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 1:58,20.7,45,3.4,86,1.3,3.4,0.0,0.0,88,991.5,991.5,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 2:13,20.6,45,3.2,88,1.3,3.2,0.0,0.0,86,991.5,991.5,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 2:28,20.6,45,4.1,85,1.8,4.1,0.0,0.0,313,991.5,991.5,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 2:43,20.6,45,3.5,87,1.5,3.5,0.0,0.0,337,991.2,991.2,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 2:58,20.5,45,4.0,86,1.9,4.0,0.5,0.5,322,991.2,991.2,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 3:13,20.5,45,4.6,85,2.3,4.6,0.0,0.0,2,991.1,991.1,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 3:28,20.4,45,4.7,84,2.2,4.7,0.4,0.5,3,990.7,990.7,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 3:43,20.4,45,4.1,87,2.1,4.1,0.0,0.0,358,990.9,990.9,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 3:58,20.4,45,4.0,88,2.1,4.0,0.0,0.0,348,990.8,990.8,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 4:13,20.3,45,3.7,90,2.2,3.7,0.0,0.0,348,990.9,990.9,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 4:28,20.3,45,4.4,91,3.1,4.4,0.2,0.5,25,990.9,990.9,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 4:43,20.3,45,4.9,89,3.2,4.9,0.1,0.5,346,991.0,991.0,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 4:58,20.2,45,4.9,89,3.2,4.9,0.0,0.0,334,991.0,991.0,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 5:13,20.2,45,4.9,89,3.2,4.9,0.0,0.0,23,990.8,990.8,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 5:28,20.2,46,4.6,90,3.1,4.6,0.0,0.0,6,991.0,991.0,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 5:43,20.3,46,4.4,91,3.1,4.4,0.3,0.5,7,990.8,990.8,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 5:58,20.3,46,4.5,93,3.4,4.5,0.0,0.0,2,990.8,990.8,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 6:13,20.3,46,4.5,92,3.3,4.5,0.0,0.0,20,991.0,991.0,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 6:28,20.4,47,4.7,92,3.5,4.7,0.0,0.0,2,991.1,991.1,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 6:43,20.4,47,4.5,93,3.4,4.5,0.0,0.0,1,991.0,991.0,0.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 6:58,20.4,47,4.5,93,3.4,4.5,0.0,0.0,1,991.3,991.3,0.1,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 7:13,20.4,47,5.0,94,4.0,5.0,0.0,0.0,1,991.5,991.5,0.3,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 7:28,20.4,47,5.5,93,4.4,5.5,0.0,0.0,49,991.8,991.8,0.6,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 7:43,20.5,46,6.7,91,5.4,6.7,0.4,0.5,352,992.0,992.0,1.6,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 7:58,20.5,47,6.8,91,5.5,6.8,0.0,0.0,47,992.3,992.3,4.3,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 8:13,20.5,47,6.7,91,5.4,6.7,0.0,0.0,23,992.5,992.5,6.3,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 8:28,20.6,47,6.7,91,5.4,6.7,0.0,0.0,30,992.3,992.3,10.8,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 8:43,20.7,47,6.6,91,5.3,6.6,0.3,0.5,77,992.4,992.4,19.5,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 8:58,20.7,47,6.6,91,5.3,6.6,0.0,0.0,4,992.4,992.4,14.3,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 9:13,20.7,47,6.6,91,5.3,6.6,0.0,0.0,55,992.7,992.7,22.2,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 9:28,20.8,47,6.7,92,5.5,6.7,0.0,0.0,53,992.7,992.7,38.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 9:43,20.8,47,6.7,93,5.6,6.7,0.0,0.0,53,992.9,992.9,38.8,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 9:58,20.9,47,6.7,94,5.7,6.7,0.0,0.0,55,993.2,993.2,62.7,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 10:13,20.9,46,6.7,94,5.7,6.7,0.0,0.0,91,993.2,993.2,61.3,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 10:28,21.0,46,7.1,94,6.1,7.1,0.3,0.5,9,993.0,993.0,187.3,1,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 10:43,21.4,46,8.5,89,6.8,8.5,0.3,0.5,75,992.9,992.9,173.8,1,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 10:58,21.8,46,9.4,86,7.2,9.4,0.4,1.0,311,992.9,992.9,259.9,2,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 11:13,22.1,46,9.1,85,6.7,8.5,1.6,2.0,237,992.9,992.9,262.7,2,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 11:28,22.2,46,9.6,82,6.7,8.8,1.9,2.6,217,992.8,992.8,223.2,2,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 11:43,22.2,46,9.4,83,6.6,9.4,0.6,1.0,263,992.8,992.8,81.7,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 11:58,22.3,45,9.9,73,5.3,7.6,4.5,5.1,214,992.8,992.8,174.0,1,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 12:13,22.8,45,10.0,70,4.8,10.0,2.7,3.1,247,992.9,992.9,333.4,3,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 12:28,23.1,44,9.6,72,4.8,8.2,2.7,3.1,154,993.0,993.0,300.4,2,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 12:43,23.1,43,9.8,71,4.8,8.8,2.1,2.6,293,992.5,992.5,310.2,3,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 12:58,23.4,43,10.1,67,4.2,10.1,1.0,1.5,257,992.3,992.3,327.1,3,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 13:13,23.5,41,10.2,66,4.1,10.2,1.1,2.0,232,992.1,992.1,339.6,3,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 13:28,23.6,40,10.6,66,4.5,10.6,1.9,2.0,232,992.1,992.1,311.6,3,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 13:43,23.6,39,10.5,65,4.2,10.5,1.9,2.6,223,991.9,991.9,245.5,2,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 13:58,23.6,39,10.4,65,4.1,10.4,2.4,3.1,177,991.8,991.8,243.0,2,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 14:13,23.6,40,10.3,64,3.8,10.3,0.9,1.0,224,992.1,992.1,210.3,2,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 14:28,23.5,40,10.4,65,4.1,10.4,1.0,1.5,43,991.8,991.8,193.0,1,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 14:43,23.4,39,10.7,63,3.9,10.7,0.8,1.0,265,992.0,992.0,194.5,1,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 14:58,23.4,39,10.9,60,3.4,10.9,2.2,3.6,152,991.7,991.7,189.1,1,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 15:13,23.4,38,10.8,59,3.1,10.8,2.1,2.6,258,991.4,991.4,147.4,1,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 15:28,23.3,38,10.9,56,2.5,10.9,0.6,1.0,201,991.6,991.6,131.3,1,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 15:43,23.5,38,11.1,54,2.1,11.1,1.7,2.0,194,991.1,991.1,98.8,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 15:58,23.6,37,11.1,55,2.4,11.1,1.3,1.5,214,991.2,991.2,168.8,1,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 16:13,23.7,37,11.3,55,2.6,11.3,1.3,1.5,240,991.1,991.1,116.3,1,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 16:28,23.7,37,11.3,53,2.1,11.3,2.4,2.6,245,991.0,991.0,93.0,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 16:43,23.5,38,10.9,55,2.2,10.9,1.0,1.5,277,990.9,990.9,68.4,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 16:58,23.3,38,10.5,55,1.8,10.5,1.5,1.5,252,990.9,990.9,51.3,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 17:13,23.1,39,10.6,56,2.2,10.6,0.2,0.5,305,990.8,990.8,35.6,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 17:28,23.0,40,10.5,58,2.6,10.5,0.5,1.0,133,990.7,990.7,28.5,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 17:43,22.9,40,10.0,60,2.6,10.0,0.8,1.0,250,990.7,990.7,22.8,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 17:58,22.8,40,9.8,61,2.6,9.2,1.7,2.6,243,990.5,990.5,8.9,0,0.0,0.0,0.0,18.5,0.0,123.9,--
2024/3/1 18:13,22.7,41,9.5,61,2.4,9.5,0.9,1.5,231,990.5,990.5,2.5,0,0.0,0.0,0.0,18.5,0.0,123.9,--
