Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2024/5/1 0:00,22.7,48,14.9,80,11.5,14.9,0.0,0.0,248,998.1,998.1,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 0:01,22.7,48,14.9,80,11.5,14.9,0.4,0.5,247,998.0,998.0,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 0:16,22.6,48,14.9,79,11.3,14.9,0.4,0.5,152,998.1,998.1,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 0:31,22.6,48,14.8,80,11.4,14.8,0.4,0.5,238,997.8,997.8,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 0:46,22.6,48,14.6,80,11.2,14.6,0.1,0.5,231,997.7,997.7,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 1:01,22.5,48,14.5,81,11.3,14.5,0.5,0.5,139,997.9,997.9,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 1:16,22.5,48,14.3,82,11.3,14.3,0.6,1.0,143,997.7,997.7,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 1:31,22.5,48,14.1,83,11.3,14.1,0.9,1.5,239,997.5,997.5,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 1:46,22.4,48,14.2,82,11.2,14.2,1.0,1.0,183,997.7,997.7,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 2:01,22.4,48,14.3,81,11.1,14.3,0.8,1.5,132,997.4,997.4,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 2:16,22.4,48,15.0,78,11.2,15.0,0.9,1.0,65,997.6,997.6,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 2:31,22.3,48,15.6,77,11.6,15.6,0.6,1.0,125,997.6,997.6,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 2:46,22.3,48,15.4,77,11.4,15.4,1.0,1.5,175,997.6,997.6,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
2024/5/1 3:01,22.3,48,15.0,79,11.4,15.0,1.6,2.0,167,997.6,997.6,0.0,0,0.0,0.0,0.0,0.0,0.0,297.2,--
