Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2023/5/1 0:00,21.9,46,11.1,72,6.2,11.1,0.0,0.0,17,1005.8,1005.8,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 0:04,21.8,46,11.2,74,6.8,11.2,0.0,0.0,17,1005.8,1005.8,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 0:19,21.8,46,11.2,74,6.8,11.2,0.0,0.0,16,1005.7,1005.7,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 0:34,21.7,46,11.1,72,6.2,11.1,0.0,0.0,17,1005.6,1005.6,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 0:49,21.7,46,10.9,73,6.3,10.9,0.0,0.0,17,1005.4,1005.4,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 1:04,21.7,46,10.5,74,6.1,10.5,0.0,0.0,17,1005.7,1005.7,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 1:19,21.6,46,10.5,75,6.3,10.5,0.0,0.0,17,1005.5,1005.5,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 1:34,21.6,46,10.2,75,6.0,10.2,0.0,0.0,17,1005.4,1005.4,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 1:49,21.6,46,10.0,75,5.8,10.0,0.0,0.0,17,1005.2,1005.2,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 2:04,21.5,46,10.1,76,6.0,10.1,0.0,0.0,16,1005.2,1005.2,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 2:19,21.5,46,10.1,77,6.2,10.1,0.0,0.0,16,1004.9,1004.9,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 2:34,21.5,46,10.0,77,6.1,10.0,0.0,0.0,16,1004.8,1004.8,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 2:49,21.5,46,10.0,79,6.5,10.0,0.0,0.0,16,1004.8,1004.8,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 3:04,21.4,46,9.9,78,6.3,9.9,0.0,0.0,16,1004.5,1004.5,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 3:19,21.4,46,10.1,77,6.2,10.1,0.0,0.0,16,1004.3,1004.3,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 3:34,21.3,46,10.3,74,5.9,10.3,0.0,0.0,16,1004.4,1004.4,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 3:49,21.3,46,10.4,76,6.3,10.4,0.0,0.0,16,1004.1,1004.1,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 4:04,21.2,46,9.9,77,6.0,9.9,0.0,0.0,16,1004.0,1004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 4:19,21.2,46,9.9,78,6.3,9.9,0.0,0.0,16,1003.9,1003.9,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 4:34,21.2,46,10.1,77,6.2,10.1,0.0,0.0,16,1003.7,1003.7,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 4:49,21.1,46,10.0,79,6.5,10.0,0.0,0.0,16,1003.4,1003.4,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 5:04,21.1,46,9.4,81,6.3,9.4,0.0,0.0,16,1003.3,1003.3,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 5:19,21.1,47,9.3,80,6.0,9.3,0.0,0.0,16,1003.0,1003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 5:34,21.1,47,9.1,80,5.8,9.1,0.0,0.0,16,1003.0,1003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 5:49,21.1,47,9.1,80,5.8,9.1,0.0,0.0,16,1003.0,1003.0,0.2,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 6:04,21.0,46,9.1,79,5.6,9.1,0.0,0.0,16,1002.9,1002.9,1.4,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 6:19,21.0,47,8.8,82,5.9,8.8,0.0,0.0,16,1002.8,1002.8,4.6,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 6:34,21.0,47,8.7,82,5.8,8.7,0.0,0.0,16,1002.7,1002.7,10.6,0,0.0,0.0,0.0,0.0,0.0,194.1,--
2023/5/1 6:49,21.0,47,9.1,83,6.3,9.1,0.0,0.0,16,1002.8,1002.8,20.7,0,0.0,0.0,0.0,0.0,0.0,194.1,--
