Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2026/1/1 0:00,21.1,45,1.9,88,0.0,1.9,0.5,0.5,204,1007.7,1007.7,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 0:04,21.1,45,1.8,88,-0.1,1.8,1.2,1.5,249,1007.6,1007.6,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 0:19,21.1,45,1.9,87,-0.1,1.9,0.5,1.0,152,1007.4,1007.4,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 0:34,21.1,45,1.8,87,-0.2,1.8,1.1,1.5,200,1007.2,1007.2,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 0:49,21.0,45,1.9,86,-0.2,0.4,1.5,2.0,242,1006.9,1006.9,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 1:04,21.0,44,2.0,85,-0.3,2.0,0.8,1.0,246,1006.6,1006.6,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 1:19,20.9,44,2.1,84,-0.3,2.1,0.5,0.5,71,1006.1,1006.1,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 1:34,20.8,44,2.0,85,-0.3,-0.4,2.2,3.1,226,1005.8,1005.8,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 1:49,20.8,44,1.9,86,-0.2,1.9,1.1,2.0,244,1005.7,1005.7,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 2:04,20.8,44,1.9,86,-0.2,1.9,0.1,0.5,273,1005.4,1005.4,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 2:19,20.8,44,2.0,86,-0.1,2.0,0.1,0.5,257,1005.3,1005.3,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 2:34,20.8,44,2.0,86,-0.1,2.0,0.5,1.5,79,1004.9,1004.9,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 2:49,20.7,44,2.0,87,0.0,2.0,0.5,1.0,205,1005.0,1005.0,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 3:04,20.7,44,1.9,87,-0.1,1.9,0.8,1.0,178,1004.9,1004.9,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 3:19,20.7,44,2.0,85,-0.3,-0.8,2.7,4.6,240,1004.5,1004.5,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
2026/1/1 3:34,20.6,44,2.0,85,-0.3,2.0,1.3,1.5,244,1004.2,1004.2,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,--
