Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2023/12/1 0:00,20.5,50,0.2,99,0.0,0.2,0.8,1.0,338,990.1,990.1,0.0,0,0.0,0.0,0.0,43.9,0.0,716.6,--
2023/12/1 0:15,20.5,50,0.2,99,0.0,0.2,0.6,1.0,347,990.0,990.0,0.0,0,0.0,0.0,0.0,43.9,0.0,716.6,--
2023/12/1 0:30,20.5,50,0.1,99,-0.1,0.1,0.0,0.0,348,990.3,990.3,0.0,0,0.0,0.0,0.0,43.9,0.0,716.6,--
2023/12/1 0:45,20.5,50,0.2,99,0.0,0.2,0.1,0.5,357,990.3,990.3,0.0,0,0.0,0.0,0.0,43.9,0.0,716.6,--
2023/12/1 1:00,20.4,50,0.2,99,0.0,0.2,0.8,1.0,3,990.3,990.3,0.0,0,0.0,0.0,0.0,43.9,0.0,716.6,--
2023/12/1 1:15,20.4,50,0.1,99,-0.1,0.1,1.0,1.0,344,990.5,990.5,0.0,0,0.0,0.0,0.0,43.9,0.0,716.6,--
2023/12/1 1:30,20.4,50,0.1,99,-0.1,0.1,1.3,1.5,355,990.5,990.5,0.0,0,0.0,0.0,0.0,43.9,0.0,716.6,--
2023/12/1 1:45,20.3,50,0.0,99,-0.2,0.0,0.8,1.5,354,990.4,990.4,0.0,0,0.0,0.0,0.0,43.9,0.0,716.6,--
2023/12/1 2:00,20.3,50,-0.1,99,-0.3,-2.4,1.8,2.0,316,990.5,990.5,0.0,0,0.0,0.0,0.0,43.9,0.0,716.6,--
2023/12/1 2:15,20.2,50,-0.4,99,-0.6,-2.5,1.7,2.0,332,990.6,990.6,0.0,0,0.0,0.0,0.0,43.9,0.0,716.6,--
