Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2025/3/1 0:00,22.0,44,2.6,91,1.3,2.6,0.8,1.5,101,1015.0,1015.0,0.0,0,0.0,2.5,0.0,5.8,0.0,102.4,--
2025/3/1 0:15,21.9,44,2.7,91,1.4,2.7,1.1,1.5,331,1015.5,1015.5,0.0,0,0.0,2.5,0.0,5.8,0.0,102.4,--
2025/3/1 0:30,21.9,44,3.0,90,1.5,3.0,1.1,1.5,327,1015.5,1015.5,0.0,0,0.0,2.5,0.0,5.8,0.0,102.4,--
2025/3/1 0:45,21.8,44,3.1,90,1.6,3.1,0.8,1.5,0,1015.5,1015.5,0.0,0,0.0,2.5,0.0,5.8,0.0,102.4,--
2025/3/1 1:00,21.8,44,3.0,90,1.5,3.0,0.9,1.0,343,1015.6,1015.6,0.0,0,0.0,2.5,0.0,5.8,0.0,102.4,--
2025/3/1 1:15,21.7,44,2.8,91,1.5,2.8,0.8,1.0,330,1015.7,1015.7,0.0,0,0.0,2.5,0.0,5.8,0.0,102.4,--
2025/3/1 1:30,21.7,44,2.6,91,1.3,2.6,0.5,0.5,347,1015.8,1015.8,0.0,0,0.0,2.5,0.0,5.8,0.0,102.4,--
2025/3/1 1:45,21.6,44,2.5,92,1.3,2.5,0.3,0.5,34,1015.6,1015.6,0.0,0,0.0,0.0,0.0,5.8,0.0,102.4,--
2025/3/1 2:00,21.6,44,2.5,92,1.3,2.5,0.6,1.0,14,1015.9,1015.9,0.0,0,0.0,0.0,0.0,5.8,0.0,102.4,--
2025/3/1 2:15,21.5,44,2.3,92,1.1,2.3,0.4,0.5,61,1015.9,1015.9,0.0,0,0.0,0.0,0.0,5.8,0.0,102.4,--
2025/3/1 2:30,21.5,44,2.3,92,1.1,2.3,0.6,1.0,345,1016.0,1016.0,0.0,0,0.0,0.0,0.0,5.8,0.0,102.4,--
2025/3/1 2:45,21.5,44,2.4,92,1.2,2.4,1.0,1.5,341,1015.9,1015.9,0.0,0,0.0,0.0,0.0,5.8,0.0,102.4,--
2025/3/1 3:00,21.4,44,2.4,92,1.2,2.4,0.1,0.5,352,1015.8,1015.8,0.0,0,0.0,0.0,0.0,5.8,0.0,102.4,--
2025/3/1 3:15,21.3,43,1.9,92,0.7,1.9,0.0,0.0,13,1015.7,1015.7,0.0,0,0.0,0.0,0.0,5.8,0.0,102.4,--
2025/3/1 3:30,21.3,43,1.2,94,0.2,1.2,0.0,0.0,30,1015.7,1015.7,0.0,0,0.0,0.0,0.0,5.8,0.0,102.4,--
2025/3/1 3:45,21.2,43,1.0,95,0.3,1.0,0.0,0.0,45,1015.8,1015.8,0.0,0,0.0,0.0,0.0,5.8,0.0,102.4,--
2025/3/1 4:00,21.2,43,1.1,96,0.6,1.1,0.0,0.0,359,1016.0,1016.0,0.0,0,0.0,0.0,0.0,5.8,0.0,102.4,--
2025/3/1 4:15,21.2,43,1.2,96,0.7,1.2,0.0,0.0,0,1016.0,1016.0,0.0,0,0.0,0.0,0.0,5.8,0.0,102.4,--
2025/3/1 4:30,21.1,43,1.4,96,0.9,1.4,0.0,0.0,358,1016.1,1016.1,0.0,0,0.0,0.0,0.0,5.8,0.0,102.4,--
