Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2024/1/2 13:45,20.2,51,9.7,90,8.1,9.0,1.8,2.0,143,981.2,981.2,17.2,0,0.8,6.3,6.3,6.3,6.3,6.3,--
2024/1/2 14:00,20.3,51,9.6,91,8.2,9.6,0.8,2.6,147,981.2,981.2,13.5,0,1.3,6.8,6.8,6.8,6.8,6.8,--
2024/1/2 14:15,20.3,51,9.6,91,8.2,8.2,2.7,3.6,238,980.7,980.7,11.7,0,1.1,7.1,7.1,7.1,7.1,7.1,--
2024/1/2 14:30,20.3,51,9.7,91,8.3,8.6,2.3,3.1,195,980.4,980.4,13.8,0,1.6,7.6,7.6,7.6,7.6,7.6,--
2024/1/2 14:45,20.3,51,9.7,91,8.3,8.6,2.2,3.1,217,980.4,980.4,13.7,0,1.2,7.8,7.8,7.8,7.8,7.8,--
2024/1/2 15:00,20.3,51,9.8,91,8.4,8.7,2.2,2.6,201,980.1,980.1,11.7,0,1.0,7.8,7.8,7.8,7.8,7.8,--
2024/1/2 15:15,20.3,51,9.8,90,8.2,8.9,2.0,2.6,211,979.8,979.8,11.1,0,0.8,8.1,8.1,8.1,8.1,8.1,--
2024/1/2 15:30,20.3,51,9.8,90,8.2,8.5,2.7,6.1,257,979.6,979.6,7.3,0,0.5,8.1,8.1,8.1,8.1,8.1,--
2024/1/2 15:45,20.3,51,10.1,88,8.1,10.1,2.9,4.6,262,979.5,979.5,5.4,0,0.3,8.1,8.1,8.1,8.1,8.1,--
2024/1/2 16:00,20.2,50,10.3,87,8.2,10.3,1.8,2.0,254,979.1,979.1,3.4,0,0.0,8.1,8.1,8.1,8.1,8.1,--
2024/1/2 16:15,20.1,49,10.4,88,8.4,10.4,2.7,3.6,237,978.8,978.8,1.9,0,0.2,8.3,8.3,8.3,8.3,8.3,--
2024/1/2 16:30,20.0,49,10.1,89,8.3,10.1,1.1,1.5,221,978.5,978.5,0.8,0,0.2,8.3,8.3,8.3,8.3,8.3,--
2024/1/2 16:45,20.0,49,10.1,89,8.3,10.1,1.4,2.0,192,978.3,978.3,0.2,0,0.2,8.3,8.3,8.3,8.3,8.3,--
2024/1/2 17:00,20.0,49,10.4,88,8.4,10.4,2.2,2.6,186,977.5,977.5,0.0,0,0.5,8.6,8.6,8.6,8.6,8.6,--
