Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(m/s),Böe(m/s),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2024/12/1 0:00,21.4,46,-0.5,92,-1.7,-0.5,0.0,0.0,356,1014.1,1014.1,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 0:14,21.4,46,-0.1,92,-1.3,-0.1,0.0,0.0,356,1014.0,1014.0,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 0:29,21.3,46,-0.3,93,-1.4,-0.3,0.0,0.0,356,1013.7,1013.7,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 0:44,21.3,46,-0.6,92,-1.8,-0.6,0.0,0.0,356,1013.8,1013.8,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 0:59,21.2,46,-0.3,92,-1.5,-0.3,0.0,0.0,355,1013.4,1013.4,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 1:14,21.2,46,-0.3,93,-1.4,-0.3,0.0,0.0,355,1013.3,1013.3,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 1:29,21.2,46,-0.8,93,-1.9,-0.8,0.0,0.0,355,1013.2,1013.2,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 1:44,21.1,46,-0.5,93,-1.6,-0.5,0.0,0.0,355,1013.1,1013.1,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 1:59,21.1,46,-0.8,94,-1.7,-0.8,0.0,0.0,355,1013.1,1013.1,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 2:14,21.0,46,-0.7,94,-1.6,-0.7,0.0,0.0,354,1013.0,1013.0,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 2:29,21.0,46,-1.0,94,-1.9,-1.0,0.0,0.0,355,1013.0,1013.0,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 2:44,21.0,46,-0.7,94,-1.6,-0.7,0.0,0.0,354,1012.6,1012.6,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 2:59,20.9,46,-0.8,94,-1.7,-0.8,0.0,0.0,354,1012.6,1012.6,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 3:14,20.9,46,-0.6,94,-1.5,-0.6,0.0,0.0,355,1012.7,1012.7,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 3:29,20.8,46,-1.0,94,-1.9,-1.0,0.0,0.0,355,1012.8,1012.8,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 3:44,20.8,46,-1.4,95,-2.1,-1.4,0.0,0.0,355,1012.6,1012.6,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 3:59,20.7,46,-1.1,95,-1.8,-1.1,0.0,0.0,355,1012.5,1012.5,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 4:14,20.7,46,-1.2,96,-1.7,-1.2,0.0,0.0,355,1012.6,1012.6,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 4:29,20.7,46,-1.0,96,-1.5,-1.0,0.0,0.0,355,1012.3,1012.3,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 4:44,20.6,46,-1.4,96,-1.9,-1.4,0.0,0.0,355,1012.3,1012.3,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
2024/12/1 4:59,20.6,46,-1.6,96,-2.1,-1.6,0.0,0.0,355,1012.1,1012.1,0.0,0,0.0,0.0,0.0,3.8,0.0,848.8,--
